Full Name,Wai Kin Adams Kong,Luu Anh Tuan,Anupam Chattopadhyay,Anwitaman Datta,Arvind Easwaran,"Vun Chan Hua, Nicholas",Kwoh Chee Keong,Yeo Chai Kiat,Lau Chiew Tong,Miao Chun Yan,Douglas Leslie Maskell,Deepu Rajan,Chng Eng Siong,Li Fang,Quek Hiok Chai,Seah Hock Soon,Jagath Chandana Rajapakse,Zheng Jianmin,Chia Liang Tien,A S Madhukumar,Chan Syin,Hui Siu Cheung,Lam Siew Kei,Sourav Saha Bhowmick,Alexei Sourin,Huang Shell Ying,Cham Tat Jen,Thambipillai Srikanthan,Goh Wooi Boon,Wentong Cai,Tang Xueyan,Ong Yew Soon,Wee Keong NG,Sun Aixin,Bo An,Li Boyang,Wei Yang Bryan Lim,Long Cheng,Erik Cambria,Chen Change Loy,Chee Wei Tan,Ong Chin Ann,Guan Cuntai,Dmitrii Ustiugov,Dusit Niyato,Lee Bu Sung,Cong Gao,Lin Guosheng,Yu Han,Zhang Hanwang,Oh Hong Lye,Josephine Chong,Luo Jun,Zhao Jun,Tay Kian Boon,Lam Kwok Yan,Li Mo,Liu Weichen,Luke Ong,Qian Kemao,Mohamed M. Sabry,Owen Noel Newton Fernando,Lin Shang-Wei,Lu Shijian,"Pan, Sinno Jialin",Luo Siqiang,Smitha K G,Joty Shafiq Rayhan,Siyuan Liu,Tan Rui,Zhang Tianwei,Vidya Sudarshan,Wang Wenya,Lin Weisi,Pan Xingang,Liu Yang,Wen Yonggang,He Ying,Li Yi,Wei Ying,"Ke Yiping, Kelly",Loke Yuan Ren,Zhang Jie,Zinovi Rabinovich,Liu Ziwei,Shen Zhiqi
Douglas Leslie Maskell,0.11420517448158994,0.39499798736184777,0.5920730557235143,0.30980858461286315,0.7521477706090843,0.6846422145785153,0.16995010931475052,0.31481152550149266,0.0697742085640183,0.07187226698674279,1.0000000000000002,0.3230797144575607,0.014330183369244581,0.21893341934894356,0.264881564064808,0.18796545303248818,0.14292329864747672,0.14470326310571854,0.13541877172413055,0.31481152550149266,0.13541877172413055,0.12270362318832817,0.9321037664309065,0.11508084294407112,0.14485651054407772,0.28556621024165757,0.15796155163139144,0.8158386508921468,0.4076216705033181,0.30980858461286315,0.30980858461286315,0.12182332174252615,0.10318898507000143,0.1353742039438041,0.11605538411152261,0.39499798736184777,0.10383094514102029,0.08491326486294982,0.15975602833587715,0.39499798736184777,0.0,0.23928287901128165,0.05116333037268981,0.3775930432533599,0.4528368486553112,0.2369295796784546,0.09940100872907966,0.39499798736184777,0.24202462334263058,0.27868014255391416,0.39499798736184777,0.0,0.429407415543807,0.48243351859339495,0.23378555046413965,0.10475091306734989,0.14708010944055563,0.8656539198673858,0.05800643275918055,0.29710635807973024,0.743962651698259,0.19314484234167723,0.20045102036704474,0.11289328524366046,0.39499798736184777,0.39499798736184777,0.28479867172992446,0.1604460000695281,0.03883031083468324,0.3228478761991421,0.39499798736184777,0.0,0.39499798736184777,0.42536295097870064,0.0,0.20045102036704474,0.17185111906427628,0.39499798736184777,0.39499798736184777,0.03870789189554934,0.39499798736184777,0.3076082548624172,0.050612849878587295,0.39499798736184777,0.39499798736184777,0.11526082144915636
Deepu Rajan,0.20978563718828191,0.33072738448858563,0.2634280983257187,0.17480902208626725,0.17633365440717028,0.560014641042755,0.1287376237633773,0.7491056015927998,0.26683978060607955,0.2307933824998374,0.3230797144575607,1.0000000000000002,0.008571474867198007,0.18331049644586747,0.2614663323539356,0.2793398223162849,0.06554363451740212,0.43625024760037046,0.725483963623094,0.7491056015927998,0.725483963623094,0.6573646309754582,0.3466134631068561,0.16581530580153592,0.3437840118252386,0.2926719733332699,0.8462532270714377,0.3104425389014864,0.7221901484093618,0.17480902208626725,0.17480902208626725,0.13930786989786553,0.409851636127964,0.03464881213441079,0.08400252452107909,0.33072738448858563,0.038355859422163366,0.021733415054297513,0.07372335754167522,0.33072738448858563,0.0,0.1766978586764501,0.032137855632258176,0.03038723557033996,0.4852737866430518,0.30560312819792074,0.11112349840321564,0.33072738448858563,0.14016081446372156,0.5870127404106608,0.33072738448858563,0.0,0.08405682318801928,0.4173679271788417,0.195746019245913,0.17676985882528512,0.11330212327870756,0.1366577271447668,0.03469604454596294,0.6001404963322811,0.27273291961526647,0.6361613327741704,0.15388001747945537,0.14388229038340952,0.33072738448858563,0.33072738448858563,0.27586740699001405,0.12316940692044873,0.02322601357071952,0.30525068273743194,0.33072738448858563,0.0,0.33072738448858563,0.46071030902999155,0.0,0.15388001747945537,0.443767763325709,0.33072738448858563,0.33072738448858563,0.02517157487507997,0.33072738448858563,0.5449947029477805,0.030273637085667382,0.33072738448858563,0.33072738448858563,0.1519464753972715
Chng Eng Siong,0.10124489868688585,0.016812490432160602,0.00976559073278149,0.013741421790060054,0.013861270385665992,0.013396638319601547,0.005032286504656718,0.011631684627076226,0.005405002109089726,0.05016999317422956,0.014330183369244581,0.008571474867198007,1.0000000000000002,0.009318569045549122,0.005996013849545314,0.010051099502321094,0.11384789787955048,0.007179533581623146,0.005763894695142417,0.011631684627076226,0.005763894695142417,0.005222693676551286,0.015374021525646119,0.006944561320963429,0.0670417834652783,0.01352516795986595,0.006723393942306765,0.016176850885769124,0.010041755181677894,0.013741421790060054,0.013741421790060054,0.08649428902206398,0.006226946346012349,0.13057942243618467,0.20405705142794575,0.016812490432160602,0.19861588467971342,0.0037658977778176504,0.11955734429904279,0.016812490432160602,0.0,0.0145570740107249,0.2293211793208524,0.0052654045681484645,0.016731456711081096,0.012254895934472262,0.12315501927201912,0.016812490432160602,0.1657136239312616,0.00816216925793401,0.016812490432160602,0.0,0.011200394955605576,0.014744474722100031,0.009950727487517802,0.07437291661872052,0.008080545679274395,0.013134377263317381,0.05985986652008637,0.00787526827151323,0.0130460863339043,0.01058528870850985,0.012096230503500567,0.06584726524285596,0.016812490432160602,0.016812490432160602,0.007016012014394783,0.009682124823569904,0.0875308344134412,0.008842646488055429,0.016812490432160602,0.0,0.016812490432160602,0.16303017572278528,0.0,0.012096230503500567,0.00731458232058654,0.016812490432160602,0.016812490432160602,0.12243846912497447,0.016812490432160602,0.0075779258334756,0.18150375353346485,0.016812490432160602,0.016812490432160602,0.1832518413894229
Li Fang,0.1352208925831538,0.5542646452737092,0.14919656755256946,0.26961739254255473,0.2719689152845852,0.5768690045138354,0.16909873062672895,0.6748233166500506,0.678246643540984,0.201319090980368,0.21893341934894356,0.18331049644586747,0.009318569045549122,1.0,0.17353724122162478,0.09147843025704316,0.08255435327296018,0.17432941358963588,0.6185386046901113,0.6748233166500506,0.6185386046901113,0.560460908860876,0.2348809512778342,0.1362576991170181,0.12963343820602152,0.2066345693159349,0.22165303668155967,0.2180162372929979,0.24382827551825814,0.26961739254255473,0.26961739254255473,0.12957991884416117,0.3536492614825338,0.037668820503269466,0.03990255836065298,0.5542646452737092,0.16784727429675733,0.02362771074019993,0.1075029027636143,0.5542646452737092,0.0,0.4797186759806116,0.04828893371270082,0.033035802723895204,0.5560570823241734,0.6729022359698779,0.11703366814901468,0.5542646452737092,0.08056719659183473,0.19818922276470494,0.5542646452737092,0.0,0.41116956812181593,0.4234140057486907,0.32804993783277453,0.11142049502481013,0.7935643439916801,0.19927337607807177,0.037720169716217736,0.22792681338156592,0.20014412209415108,0.16059887541048765,0.23733745879968976,0.07045617338311184,0.5542646452737092,0.5542646452737092,0.17035887447311937,0.18997082609681334,0.17802612854631583,0.700569385632005,0.5542646452737092,0.0,0.5542646452737092,0.2992989813507684,0.0,0.23733745879968976,0.7849469467718592,0.5542646452737092,0.5542646452737092,0.044923490234924916,0.5542646452737092,0.18400295113277965,0.03291230293660163,0.5542646452737092,0.5542646452737092,0.07127435977099056
Quek Hiok Chai,0.07808251224172551,0.3130945527581468,0.1805088518872397,0.1556889837925009,0.15704685682368494,0.2639352126458763,0.5294128749243036,0.23974276723884264,0.03656925573130244,0.04484025378931919,0.264881564064808,0.2614663323539356,0.005996013849545314,0.17353724122162478,1.0000000000000002,0.049719309997410956,0.2517469191252071,0.11363940203899756,0.10733948304699506,0.23974276723884264,0.10733948304699506,0.0972608399362809,0.2841760473504563,0.5201795551697054,0.07176860874630372,0.3251124011886019,0.12520798318829707,0.2522739692535975,0.45547788386366456,0.1556889837925009,0.1556889837925009,0.07600412361280273,0.07055070163426316,0.3102726761803989,0.14955853212851414,0.3130945527581468,0.026831119249572658,0.2805274319277298,0.175580021722907,0.3130945527581468,0.0,0.15602451044154422,0.07601236754979059,0.04967634536896781,0.3448550971296207,0.12020265431450894,0.11265300403785261,0.3130945527581468,0.2047857092373077,0.22473606027935156,0.3130945527581468,0.0,0.10589420387467888,0.25335009517327145,0.18530976031741914,0.06535285059909517,0.10257667721392333,0.16414334062850214,0.0242709646642226,0.2522621971285893,0.40762955918093857,0.09419805852367853,0.13704912516200587,0.03960921924463618,0.3130945527581468,0.3130945527581468,0.31823503438017675,0.10969754060123045,0.016247320466715263,0.1122509952327309,0.3130945527581468,0.0,0.3130945527581468,0.32259250659408994,0.0,0.13704912516200587,0.13621752764812597,0.3130945527581468,0.3130945527581468,0.08801269016788649,0.3130945527581468,0.3437225425496316,0.021177352795658265,0.3130945527581468,0.3130945527581468,0.03873822471989824
Seah Hock Soon,0.05714655175128151,0.16504467863337907,0.12809282609437428,0.550414136149054,0.2698258616782534,0.2040740012385981,0.04172802448409757,0.2466281175529647,0.05305976765946679,0.10171685807405155,0.18796545303248818,0.2793398223162849,0.010051099502321094,0.09147843025704316,0.049719309997410956,1.0000000000000002,0.051599748733681214,0.2400620552005973,0.27104869224014333,0.2466281175529647,0.27104869224014333,0.24559856934810206,0.20165721865090364,0.10300700784644018,0.2975840132424679,0.31664068164759074,0.3161694013968315,0.19164500855791564,0.27008605786571876,0.550414136149054,0.550414136149054,0.06647993134931664,0.16748181574914678,0.04062995736392309,0.043039288813518005,0.16504467863337907,0.2560799377860578,0.025485079361540087,0.10793747296956352,0.16504467863337907,0.0,0.41245607720505034,0.03048587446124719,0.4335912153430956,0.14724189749344616,0.36734869916504165,0.05023167576499438,0.16504467863337907,0.5218797704002893,0.2195321513643797,0.16504467863337907,0.0,0.3059638247716938,0.12226207741542693,0.09768419657828471,0.057163385547914475,0.07932501554124557,0.20007891964811717,0.04068534312607027,0.21181557642123044,0.15455525582595636,0.5137755476284979,0.100302675960178,0.33076904057856943,0.16504467863337907,0.16504467863337907,0.05817719655796096,0.08028476544849948,0.02723533313210019,0.08680639871758322,0.16504467863337907,0.0,0.16504467863337907,0.12745163858841693,0.0,0.100302675960178,0.07180571452574847,0.16504467863337907,0.16504467863337907,0.02004765404641708,0.16504467863337907,0.2038181650650669,0.03549953110282761,0.16504467863337907,0.16504467863337907,0.39383401586013816
Jagath Chandana Rajapakse,0.04821744757098427,0.14894392773725065,0.097397947032965,0.09614093089314313,0.09697944351023821,0.09392551703567927,0.328442753997637,0.08155120460299108,0.027747884763218336,0.09004812130261544,0.14292329864747672,0.06554363451740212,0.11384789787955048,0.08255435327296018,0.2517469191252071,0.051599748733681214,1.0000000000000002,0.05707598457626026,0.05106305448455131,0.08155120460299108,0.05106305448455131,0.046268487865785086,0.15333410698976194,0.23066591548072876,0.0557135211788485,0.13489440921837317,0.05956337673664418,0.14568250975867925,0.14875281574565363,0.09614093089314313,0.09614093089314313,0.054452094236743846,0.04356641019201747,0.49299341096894933,0.29805229755841667,0.14894392773725065,0.20264594931319652,0.2887907222157767,0.3544608089255348,0.14894392773725065,0.0,0.09280914376933799,0.5086757329558177,0.06317091016712516,0.11730634841794538,0.07813152545784674,0.2212209096343138,0.14894392773725065,0.4237601022831626,0.06488775926434834,0.14894392773725065,0.0,0.1087500294901248,0.10315872309068534,0.08815472293139964,0.04682113825285045,0.05653499292860369,0.1438381848676307,0.09997439723527007,0.07011511394610373,0.19409782312443033,0.06748688512981733,0.08463046100118986,0.1308196778228889,0.14894392773725065,0.14894392773725065,0.24062632767663528,0.06774033340821799,0.24811329655149042,0.061866979844515516,0.14894392773725065,0.0,0.14894392773725065,0.3030234711609302,0.0,0.08463046100118986,0.06480078754433552,0.14894392773725065,0.14894392773725065,0.3952235541472327,0.14894392773725065,0.11225505749213778,0.2804309930925784,0.14894392773725065,0.14894392773725065,0.3433590202577335
Zheng Jianmin,0.08112129603134176,0.314523784037403,0.09861093949581044,0.16174802501169036,0.16315874319906945,0.15878256236814847,0.17270993059723302,0.36367833557180995,0.043787457161687526,0.18997964840382395,0.14470326310571854,0.43625024760037046,0.007179533581623146,0.17432941358963588,0.11363940203899756,0.2400620552005973,0.05707598457626026,1.0,0.42469339099893066,0.36367833557180995,0.42469339099893066,0.5078326436884159,0.15524372748733534,0.420325817625888,0.2933637419712143,0.13657438201704517,0.49539089858569607,0.146319971928397,0.430275419658045,0.16174802501169036,0.16174802501169036,0.16550818187083519,0.24445620835696588,0.029022112779486405,0.060456649276137864,0.314523784037403,0.032127164232525894,0.018204076386295315,0.06701996462525231,0.314523784037403,0.0,0.16939733685504696,0.029490293892318484,0.025452583319685692,0.21653077052275885,0.12926037926850467,0.06840634992150667,0.314523784037403,0.1035681759921871,0.4458640185018631,0.314523784037403,0.0,0.07853901899681363,0.2603780039441133,0.4205361005732018,0.06946228839523311,0.10831579181941538,0.12423194418176435,0.07626425921036425,0.6484773812882179,0.13674063696963876,0.6837573990578333,0.14238274786402805,0.1664033732455611,0.314523784037403,0.314523784037403,0.10777761842912868,0.11396670534208592,0.019454288437145764,0.1185313831700167,0.314523784037403,0.0,0.314523784037403,0.19407059893330117,0.0,0.14238274786402805,0.1368393409297133,0.314523784037403,0.314523784037403,0.024465805669220887,0.314523784037403,0.4139493261228605,0.025357432351134242,0.314523784037403,0.314523784037403,0.0801253671096816
Chia Liang Tien,0.20681269200890548,0.3428340803166595,0.1359181068781997,0.16676876578345778,0.16822327337921045,0.5414798504340993,0.10459409289672589,0.8327205777008878,0.6430352364011778,0.3044377214146691,0.13541877172413055,0.725483963623094,0.005763894695142417,0.6185386046901113,0.10733948304699506,0.27104869224014333,0.05106305448455131,0.42469339099893066,1.0000000000000002,0.8327205777008878,1.0000000000000002,0.9061049781066902,0.1452829358716776,0.16242411770538331,0.3413783609359264,0.26763830839378355,0.8572894500310734,0.13485145921499914,0.4810088056478827,0.16676876578345778,0.16676876578345778,0.1310323780010862,0.5522510251147492,0.023299619674414553,0.07239070442186246,0.3428340803166595,0.10382001884455466,0.014614651233264822,0.06649469547554268,0.3428340803166595,0.0,0.2967245204848351,0.029868569680627243,0.02043391932165592,0.3439427718288485,0.58514192200332,0.11083600005919284,0.3428340803166595,0.11645990633421505,0.39097500538732394,0.3428340803166595,0.0,0.2543242509571037,0.32777865337795,0.20291155081576212,0.17014850662249303,0.4908501820644373,0.12325827599121833,0.02333138114494351,0.3999350146596512,0.12379686601704348,0.6299262800418912,0.14680238060665687,0.13434871075868307,0.3428340803166595,0.3428340803166595,0.10537354051318107,0.1175042897057507,0.1101160331494206,0.616164559842003,0.3428340803166595,0.0,0.3428340803166595,0.1851279743098759,0.0,0.14680238060665687,0.7880005231358478,0.3428340803166595,0.3428340803166595,0.027786912967720297,0.3428340803166595,0.36298923728981775,0.020357529935543826,0.3428340803166595,0.3428340803166595,0.14491653418209494
A S Madhukumar,0.2006243048702936,0.44293066970054207,0.2438863103405941,0.23481933612935108,0.23686736056861102,0.6873862942971033,0.1445451484327391,1.0,0.7646346093804165,0.2689636533889896,0.31481152550149266,0.7491056015927998,0.011631684627076226,0.6748233166500506,0.23974276723884264,0.2466281175529647,0.08155120460299108,0.36367833557180995,0.8327205777008878,1.0,0.8327205777008878,0.7545322608266534,0.3377430033427812,0.17123681973498517,0.29007685993589505,0.2888091802321299,0.6615828921936252,0.30964181083933545,0.5846724143518374,0.23481933612935108,0.23481933612935108,0.15382209286270823,0.47419250766630433,0.04701921917692395,0.08190037470769942,0.44293066970054207,0.10453698133442263,0.029492734179080413,0.0992190762398465,0.44293066970054207,0.0,0.5280040534066378,0.04361179459739027,0.04123616370800964,0.7796283490837772,0.7175029941755231,0.12418377679471254,0.44293066970054207,0.1453837465353295,0.4752351675623333,0.44293066970054207,0.0,0.396101225465669,0.6021008058562626,0.26215523558739295,0.17093011097842975,0.6294373330127389,0.18391801323855783,0.047083314624190936,0.48907384475418797,0.26995475069428404,0.5051380865774473,0.20670559858327414,0.14159838644626616,0.44293066970054207,0.44293066970054207,0.2533153400072806,0.16545232059151133,0.0950844585322419,0.7419568053523438,0.44293066970054207,0.0,0.44293066970054207,0.43686809851634817,0.0,0.20670559858327414,0.7331716132756543,0.44293066970054207,0.44293066970054207,0.03415839456453745,0.44293066970054207,0.44121810507005615,0.04108200800338501,0.44293066970054207,0.44293066970054207,0.14758066783320195
Chan Syin,0.20681269200890548,0.3428340803166595,0.1359181068781997,0.16676876578345778,0.16822327337921045,0.5414798504340993,0.10459409289672589,0.8327205777008878,0.6430352364011778,0.3044377214146691,0.13541877172413055,0.725483963623094,0.005763894695142417,0.6185386046901113,0.10733948304699506,0.27104869224014333,0.05106305448455131,0.42469339099893066,1.0000000000000002,0.8327205777008878,1.0000000000000002,0.9061049781066902,0.1452829358716776,0.16242411770538331,0.3413783609359264,0.26763830839378355,0.8572894500310734,0.13485145921499914,0.4810088056478827,0.16676876578345778,0.16676876578345778,0.1310323780010862,0.5522510251147492,0.023299619674414553,0.07239070442186246,0.3428340803166595,0.10382001884455466,0.014614651233264822,0.06649469547554268,0.3428340803166595,0.0,0.2967245204848351,0.029868569680627243,0.02043391932165592,0.3439427718288485,0.58514192200332,0.11083600005919284,0.3428340803166595,0.11645990633421505,0.39097500538732394,0.3428340803166595,0.0,0.2543242509571037,0.32777865337795,0.20291155081576212,0.17014850662249303,0.4908501820644373,0.12325827599121833,0.02333138114494351,0.3999350146596512,0.12379686601704348,0.6299262800418912,0.14680238060665687,0.13434871075868307,0.3428340803166595,0.3428340803166595,0.10537354051318107,0.1175042897057507,0.1101160331494206,0.616164559842003,0.3428340803166595,0.0,0.3428340803166595,0.1851279743098759,0.0,0.14680238060665687,0.7880005231358478,0.3428340803166595,0.3428340803166595,0.027786912967720297,0.3428340803166595,0.36298923728981775,0.020357529935543826,0.3428340803166595,0.3428340803166595,0.14491653418209494
Hui Siu Cheung,0.18739400976491496,0.310643666839554,0.12315607325717388,0.15111000886909973,0.1524279454423052,0.4906375880228034,0.1809976304923436,0.7545322608266534,0.5826574288011195,0.27585253489728945,0.12270362318832817,0.6573646309754582,0.005222693676551286,0.560460908860876,0.0972608399362809,0.24559856934810206,0.046268487865785086,0.5078326436884159,0.9061049781066902,0.7545322608266534,0.9061049781066902,1.0000000000000002,0.13164159142728205,0.1471733016174348,0.30932463226194523,0.24250840356766082,0.7767942383515021,0.12218957849966201,0.4358444733106999,0.15111000886909973,0.15111000886909973,0.11872908999994174,0.5003974030209968,0.021111901374979602,0.06559357764529955,0.310643666839554,0.09407183590218134,0.01324240823575433,0.060251174588077626,0.310643666839554,0.0,0.2688635651376296,0.027064059676542893,0.018515276019582905,0.3116482577379331,0.5302000084261248,0.10042905140706802,0.310643666839554,0.10552490087927108,0.494116961657941,0.310643666839554,0.0,0.23044446984548678,0.423319550188724,0.5248554623873114,0.15417240886806005,0.4447617934731618,0.11168493746849123,0.08981495733693362,0.36238310770228205,0.11217295657205002,0.5707793381861865,0.13301836786560478,0.12173403562065856,0.310643666839554,0.310643666839554,0.09547948961972035,0.1064712218512714,0.09977668580605131,0.5583097750057566,0.310643666839554,0.0,0.310643666839554,0.167745379108986,0.0,0.13301836786560478,0.7140111967640677,0.310643666839554,0.310643666839554,0.025177860166268703,0.310643666839554,0.4587483511036566,0.01844605921655222,0.310643666839554,0.310643666839554,0.13130959303236453
Lam Siew Kei,0.12252409934882022,0.4237704015233452,0.6352007974290302,0.33237563860421115,0.8069356628491193,0.734512872102277,0.1823296025993993,0.3377430033427812,0.07485669630022936,0.07710758133930404,0.9321037664309065,0.3466134631068561,0.015374021525646119,0.2348809512778342,0.2841760473504563,0.20165721865090364,0.15333410698976194,0.15524372748733534,0.1452829358716776,0.3377430033427812,0.1452829358716776,0.13164159142728205,1.0,0.123463553188637,0.15540813776425758,0.3063674029932434,0.16946777528454557,0.8752659095199803,0.437313618057924,0.33237563860421115,0.33237563860421115,0.1306971671287163,0.11070546948342412,0.14523512168839503,0.1245090818116819,0.4237704015233452,0.1113941911624245,0.09109851061764176,0.17139296512832972,0.4237704015233452,0.0,0.256712704774827,0.054890165897084536,0.4050976477642519,0.48582235687047653,0.25418798658616654,0.10664156965022616,0.4237704015233452,0.2596541630438428,0.2989797408726292,0.4237704015233452,0.0,0.4606862787262831,0.3727679490105464,0.2508149402285129,0.11238117132435668,0.15779370788698352,0.9287098186310714,0.062231733041152065,0.3187481574260473,0.7981543241123746,0.20721388465282456,0.21505225875718353,0.12111664957211479,0.4237704015233452,0.4237704015233452,0.3055439554980443,0.17213319573193828,0.0416587854626608,0.172675711797891,0.4237704015233452,0.0,0.4237704015233452,0.4563472075726573,0.0,0.21505225875718353,0.1843690855604057,0.4237704015233452,0.4237704015233452,0.04152744929222277,0.4237704015233452,0.3300150325969303,0.054299587343571834,0.4237704015233452,0.4237704015233452,0.1236566416746694
Sourav Saha Bhowmick,0.06649782530334361,0.24583509029288853,0.0784241474388437,0.1325902375404928,0.13374665017399337,0.1225654922276372,0.4453114705239869,0.17123681973498517,0.0423543783020583,0.06303735111834632,0.11508084294407112,0.16581530580153592,0.006944561320963429,0.1362576991170181,0.5201795551697054,0.10300700784644018,0.23066591548072876,0.420325817625888,0.16242411770538331,0.17123681973498517,0.16242411770538331,0.1471733016174348,0.123463553188637,1.0000000000000002,0.16499665804048544,0.10861603719056714,0.1894624011755844,0.11905633523813264,0.18240148728385505,0.1325902375404928,0.1325902375404928,0.06825118123623743,0.10229409469400925,0.2842936327413739,0.12020865251665414,0.24583509029288853,0.031075704228546646,0.17832275154755098,0.1574194989330198,0.24583509029288853,0.0,0.1469995610980981,0.08803724621836233,0.024619569451268874,0.17070181476016805,0.11084159886292425,0.14618603948738101,0.24583509029288853,0.19704528921260167,0.14826011839306344,0.24583509029288853,0.0,0.07596858867096151,0.142268641169808,0.14550122721226713,0.05868641119088235,0.0907377179568156,0.10495949856719806,0.02811054254693088,0.15672537343362816,0.10507754359085877,0.41738648015292795,0.11671587557001158,0.0458752529300311,0.24583509029288853,0.24583509029288853,0.07988150270275218,0.09342230009870216,0.018817587169349913,0.09929546776561862,0.24583509029288853,0.0,0.24583509029288853,0.1498046015281079,0.0,0.11671587557001158,0.10695506489606198,0.24583509029288853,0.24583509029288853,0.10193597600515741,0.24583509029288853,0.13764774360110796,0.02452753259005188,0.24583509029288853,0.24583509029288853,0.044866470255567344
Alexei Sourin,0.6468220921457901,0.2338836498258074,0.1310607353440664,0.18406587435204141,0.1856712421863967,0.21402977382568872,0.06561030918647213,0.29007685993589505,0.11321696946431822,0.118805434085677,0.14485651054407772,0.3437840118252386,0.0670417834652783,0.12963343820602152,0.07176860874630372,0.2975840132424679,0.0557135211788485,0.2933637419712143,0.3413783609359264,0.29007685993589505,0.3413783609359264,0.30932463226194523,0.15540813776425758,0.16499665804048544,1.0000000000000004,0.1815167670831881,0.3982066511183041,0.14943361682572157,0.2704687600722565,0.18406587435204141,0.18406587435204141,0.4508945642572508,0.20231522231090746,0.034543244898046034,0.3088242516975334,0.2338836498258074,0.19279701947771555,0.021667198164807906,0.07686397891765757,0.2338836498258074,0.0,0.142209480918428,0.08428339552459331,0.10532772566369276,0.1645248619583494,0.19500249274245335,0.3494608035109155,0.2338836498258074,0.22120433165953873,0.3219667206027902,0.2338836498258074,0.0,0.07896098692445558,0.1938101080206126,0.13842758588285858,0.29217607444574506,0.08730746126033918,0.14247935808203657,0.03459033340292873,0.22053032234312706,0.12608900989269953,0.4846401128098156,0.11893516450718092,0.3205183380159346,0.2338836498258074,0.2338836498258074,0.07648085333580212,0.09519867435868531,0.023155249065000834,0.15411850887112144,0.2338836498258074,0.0,0.2338836498258074,0.15039629513161554,0.0,0.11893516450718092,0.19866412871557815,0.2338836498258074,0.2338836498258074,0.029120151357735033,0.2338836498258074,0.20410696805667355,0.030181400036112957,0.2338836498258074,0.2338836498258074,0.18591051714724213
Huang Shell Ying,0.18004713681463486,0.3728084969480488,0.2202021302247316,0.5779374787887896,0.29495497905973994,0.36924804134221473,0.28987839227013606,0.2888091802321299,0.1969749999155043,0.10858048504652788,0.28556621024165757,0.2926719733332699,0.01352516795986595,0.2066345693159349,0.3251124011886019,0.31664068164759074,0.13489440921837317,0.13657438201704517,0.26763830839378355,0.2888091802321299,0.26763830839378355,0.24250840356766082,0.3063674029932434,0.10861603719056714,0.1815167670831881,1.0,0.31219130059757855,0.2873552582159671,0.2521503171763263,0.5779374787887896,0.5779374787887896,0.14482893442663386,0.17292225018192167,0.1277693940541402,0.10953583232744402,0.3728084969480488,0.23609903055455395,0.273928333173056,0.15078153992650173,0.3728084969480488,0.0,0.22584087343178716,0.04828916831321881,0.3628749543774114,0.28013744037565674,0.4924801694979551,0.22706271389204796,0.3728084969480488,0.3618419875414191,0.1552668024527634,0.3728084969480488,0.0,0.17043003930228928,0.26925799480369944,0.2206523639748715,0.15825165153086798,0.1388177061298725,0.27949707160441695,0.054747851133878755,0.17644561154618152,0.4471913287191754,0.267891193497048,0.18919044148516773,0.10655136819383594,0.3728084969480488,0.3728084969480488,0.17617335044877688,0.1514327516622299,0.03664897108714239,0.25916731187664566,0.3728084969480488,0.0,0.3728084969480488,0.25735372065552564,0.0,0.18919044148516773,0.33964229786132255,0.3728084969480488,0.3728084969480488,0.03653342918020433,0.3728084969480488,0.19028310966353137,0.04776961172768721,0.3728084969480488,0.3728084969480488,0.136155146889622
Cham Tat Jen,0.24124021589372102,0.39990469998695677,0.15854400969622712,0.1945302905307106,0.1962269258919645,0.39208470923676214,0.122005575704839,0.6615828921936252,0.3182647256254204,0.2650218094427802,0.15796155163139144,0.8462532270714377,0.006723393942306765,0.22165303668155967,0.12520798318829707,0.3161694013968315,0.05956337673664418,0.49539089858569607,0.8572894500310734,0.6615828921936252,0.8572894500310734,0.7767942383515021,0.16946777528454557,0.1894624011755844,0.3982066511183041,0.31219130059757855,1.0000000000000002,0.15729980021346504,0.5610809810274092,0.1945302905307106,0.1945302905307106,0.15284496735185157,0.4771746884072492,0.02717824146041927,0.08444138023539025,0.39990469998695677,0.030086018670815267,0.01704751088764139,0.07756387935618772,0.39990469998695677,0.0,0.21873882968321118,0.03484070599439271,0.023835496075351528,0.2547905973162222,0.3561940491768187,0.12928655549788404,0.39990469998695677,0.13584665754371972,0.4560595086912043,0.39990469998695677,0.0,0.09639626677099558,0.28557772497665657,0.23668966276023506,0.19847264726788116,0.13911677452874094,0.1437767325688549,0.027215290173112288,0.46651106536439374,0.1444049801529184,0.7347883261820836,0.1712401576869234,0.15671336064361166,0.39990469998695677,0.39990469998695677,0.1229147757613974,0.13706489646115633,0.018218292810133138,0.3655087331916433,0.39990469998695677,0.0,0.39990469998695677,0.21594570457290213,0.0,0.1712401576869234,0.5268194872489257,0.39990469998695677,0.39990469998695677,0.032412521776295194,0.39990469998695677,0.4234150289341142,0.0237463903641949,0.39990469998695677,0.39990469998695677,0.16904037974203728
